student_id,final_score,grade,pass_fail,previous_score,math_prev_score,science_prev_score,language_prev_score,daily_study_hours,attendance_percentage,homework_completion_rate,sleep_hours,screen_time_hours,physical_activity_minutes,motivation_score,exam_anxiety_score,parent_education_level,study_environment
S0147,79.58856301,C,1,73.52603837,70.73142913,60.87460076,72.94489315,4.638193892,81.04670629,98.43011951,5.429622351,4.602932097,34.3079039,8.165648479,3.239999119,Bachelor,Moderate
S0148,53.9834448,D,1,67.64734628,69.53340565,66.21732517,68.72091219,3.275821933,75.81391422,84.54308313,6.886379854,4.828816605,66.7074023,4.670802227,5.529936313,Bachelor,Quiet
S0149,57.83693515,D,1,42.83133132,50.65895146,48.33612949,50.72192161,4.048698349,63.38856559,90.8933756,8.055475419,1.45741479,93.453107,7.39173376,1,Master,Noisy
S0150,60.36683007,D,1,55.32555553,54.99680423,65.1172928,60.25280396,4.247226873,65.53399974,92.28280333,6.136263428,3.569379174,50.41834647,5.492150857,3.834309495,Bachelor,Noisy
S0151,82.23210666,B,1,89.95462373,87.17862609,83.80687576,94.30039669,2.367396168,87.22979048,85.61582164,7.440867605,2.157914956,101.575834,6.59030131,2.551482658,High School,Moderate
S0152,69.48274275,C,1,53.17590399,62.58168933,55.6594001,50.89820636,2.734777325,65.27916054,83.26905648,7.653785943,1.906090218,86.77017598,7.80430305,1.649432941,Master,Moderate
S0153,56.93614849,D,1,47.96921797,40.72914846,45.64266568,43.52301382,4.393887098,66.76431624,97.55300545,6.4479914,5.051516496,82.88055949,5.541915627,5.020995033,Bachelor,Noisy
S0154,62.14898585,D,1,66.91990182,55.92587203,66.39016004,71.69640461,2.453021407,63.93522864,75.08920986,7.102057335,1.675190683,61.81939688,4.313110347,5.579444771,Bachelor,Moderate
S0155,100,A,1,94.21077498,96.41084723,107.4324917,98.59100894,4.175740534,84.93602017,96.79319134,7.504991156,3.343258185,73.42063233,4.061403138,5.861731455,Bachelor,Quiet
S0156,63.3979818,D,1,53.31303993,50.80276881,45.79818829,60.67639331,4.76396929,75.26729546,100.2296668,6.090442768,5.692891198,83.76143709,4.132957213,7.180515948,Master,Quiet
S0157,77.58204722,C,1,76.96745511,71.86129102,78.23615341,73.94755198,3.492841492,74.64839028,85.05943869,6.678658835,1.929160278,72.52159025,4.050098425,5.253440485,High School,Moderate
S0158,70.1318871,C,1,81.88907884,85.43086108,84.2275447,80.74133557,3.96650915,77.92534793,88.14726987,5.208272622,5.889967119,92.84819915,4.662130339,7.202069187,High School,Noisy
S0159,60.7129289,D,1,53.07006492,54.28906849,58.49899654,44.87264411,4.220389248,64.29522577,91.79930579,6.838992781,5.971439929,69.03272398,5.436932287,3.891760121,Master,Moderate
S0160,80.02924038,B,1,80.05189917,77.23150602,80.54181494,78.08954364,4.380158596,73.95191891,77.94945728,7.174906256,3.778085773,48.20458636,5.327329085,4.761869112,Bachelor,Noisy
S0161,68.18033186,C,1,60.2280723,53.82655031,61.768325,65.21092485,2.580213351,59.07263227,76.85513771,7.488772663,1.850713701,49.25404045,9.920779565,1,Master,Moderate
S0162,76.80222997,C,1,74.77682068,79.13910732,72.81857785,72.44434379,1.205053837,76.23547835,59.60815797,7.00570535,2.58052444,30.5223392,5.836036631,4.287382502,Master,Moderate
S0163,72.31609363,C,1,74.84413409,78.09513998,76.1897688,78.04653307,2.607505085,78.10136417,84.03840084,6.798761544,3.122464163,57.0861944,4.7645247,5.680067295,Bachelor,Moderate
S0164,70.03822427,C,1,69.46760762,68.97172831,67.75164625,68.51509209,3.695024919,74.47127847,87.04696955,6.698145339,2.546621122,97.40258764,7.273375265,3.160459975,Master,Quiet
S0165,56.76264841,D,1,44.96593735,54.19912233,48.0737968,46.58622249,2.801401543,61.75857587,72.06919833,7.063318808,2.403177899,101.4746438,9.147744732,1,High School,Quiet
S0166,100,A,1,85.94163726,80.59121343,84.09358558,80.20318031,3.995852603,83.18602298,89.70912526,5.181611829,5.861148546,48.22207879,8.068362261,1,Master,Noisy
S0167,54.05580167,D,1,57.64290357,50.01527772,59.52840554,58.06895082,2.427929718,73.93565914,69.04869175,7.101920932,1.766824137,116.3139597,5.776492535,6.726679256,Bachelor,Moderate
S0168,49.24502975,F,0,50.25851807,46.79897772,50.112204,35.30283822,3.538976564,64.17702811,87.75680272,6.444539379,4.666639544,75.21625141,7.369696959,2.146318702,Master,Quiet
S0169,49.52821248,F,0,42.24263279,42.0147027,47.87288404,41.30815199,1.745679219,58.25090351,68.91152902,8.004324589,1.002051447,112.5280874,8.289135845,2.410076593,High School,Moderate
S0170,73.77419789,C,1,72.49911188,73.71580912,72.24214326,64.34674566,3.997477747,74.84392851,94.76397562,6.785762764,3.980913347,93.60887537,8.368626954,1,Master,Noisy
S0171,84.73893236,B,1,77.2660399,76.05985961,68.40087756,83.29601248,3.182783875,81.52975375,77.87342979,6.723547051,5.57971502,95.01900807,7.999230732,1.721156548,Master,Quiet
S0172,45.5315642,F,0,40.91233059,42.67260757,47.22193809,44.79936735,1.816257554,67.51629969,68.33261602,7.942666411,2.43967047,37.65392592,9.224862549,1,Master,Noisy
S0173,65.10576168,C,1,68.16511821,61.90742109,63.6364567,70.49847312,2.167644694,70.94184041,64.85133796,7.950796084,1.927629876,49.79920142,9.22063275,1.25218232,Master,Quiet
S0174,68.75638193,C,1,52.45726764,59.67609066,49.18843594,60.06229877,3.994434834,66.72330275,93.45182225,6.957735231,4.258398974,30.793335,7.473619356,1,Bachelor,Moderate
S0175,80.55096031,B,1,75.48450347,75.07374758,72.506197,70.73992087,2.930404943,79.43403895,81.89840533,6.637029229,4.563007036,94.45148764,6.579138215,3.587002398,High School,Noisy
S0176,59.57995923,D,1,49.5901536,55.17663275,56.46234406,58.32696958,1.864125762,59.83218676,71.12028272,6.177560217,4.440152595,60.99944596,7.849421773,1.000836771,High School,Quiet
S0177,84.61640962,B,1,78.0015756,79.71520233,67.32320453,82.66253342,4.869084761,79.10287363,98.69894277,7.590996706,2.5965844,100.7987264,8.909272008,1.415073703,High School,Quiet
S0178,67.44363874,C,1,61.27044405,63.55421014,76.95918671,60.08766761,3.860500079,63.30685274,90.67886525,8.161570088,2.261012011,60.50425979,4.033912629,4.929758174,Master,Moderate
S0179,100,A,1,91.52014938,94.36898578,96.80043343,97.19825012,4.82853933,76.91482317,106.3070888,6.43717482,5.779594,103.7400377,9.951982054,1,High School,Noisy
S0180,55.40219757,D,1,47.56365193,49.80219473,48.6798465,42.03218437,2.708420181,65.615558,75.65873053,7.273680312,5.616497541,41.76284284,5.097362634,4.629009756,Bachelor,Noisy
S0181,70.30487879,C,1,58.75864931,61.97226311,58.4841793,54.6360785,2.900401363,67.45995095,79.69723955,6.251239231,3.286583049,45.60358411,6.821493914,2.126176616,Master,Noisy
S0182,64.77696307,D,1,46.24104367,52.88680632,47.66881404,43.19809505,4.591820865,64.13192387,90.48757715,5.853627508,5.230969331,60.67888856,9.232178409,1,Master,Moderate
S0183,90.65451251,A,1,90.85814901,91.84075485,93.46376115,88.21326047,3.100197361,85.33959962,76.6606688,7.449115537,3.261617388,66.763865,5.350242394,3.456381837,High School,Quiet
S0184,93.93322196,A,1,88.25366444,91.79868322,91.47974237,82.97087622,3.829115648,79.24483197,88.78022294,7.195561578,3.12194509,61.38325298,6.860771343,1.306058205,Master,Quiet
S0185,60.81109662,D,1,54.18678952,53.73811105,56.96481185,60.30220486,2.00869151,66.86712325,75.60658283,8.121746667,1.783814738,98.72823293,4.795493081,6.222463971,Master,Noisy
S0186,82.04089018,B,1,76.29912253,83.49970861,76.74702594,75.00485053,2.786905875,71.98405474,76.58765463,7.052655095,3.132030282,38.72562534,6.370457952,2.333493355,High School,Quiet
S0187,77.58324981,C,1,84.94722101,81.5652595,83.96052891,86.70974585,1.493799463,89.4284723,63.75841199,6.459886881,3.687084693,61.60953177,5.062812729,4.758506384,Bachelor,Noisy
S0188,75.5173903,C,1,70.53604464,79.5407468,69.77967822,67.68428781,1.823920144,68.48817059,66.20477521,7.559446888,1.112521637,105.3516,6.181766493,4.571124589,Bachelor,Moderate
S0189,63.55012771,D,1,69.13078181,68.92999206,68.15624041,60.02776531,1.003773661,73.58646455,57.36395326,6.267488507,3.220565026,36.01173695,6.240785301,3.144270597,High School,Moderate
S0190,54.7481178,D,1,53.301876,46.14800049,58.97072648,54.65216279,1.157060207,61.43958006,63.04545934,5.963670336,4.906781092,114.8109157,9.959024738,1,Bachelor,Moderate
S0191,68.23528301,C,1,45.12065223,45.7611743,48.08843584,35.55937735,4.909135293,65.41243198,91.6050647,7.166152914,4.400230282,118.7685158,9.968878176,1,Bachelor,Noisy
S0192,72.59273688,C,1,89.34686669,85.9416084,74.64492351,89.00369646,1.969414781,83.01627649,76.09884569,7.183658224,4.175784944,37.97113564,4.688717672,6.429216151,Bachelor,Quiet
S0193,96.77213706,A,1,89.52299314,93.72621089,92.80249703,82.68141795,3.653242838,82.16816297,83.20531689,6.517169,5.547777142,56.214527,8.355812676,1,Master,Moderate
S0194,78.5673399,C,1,74.82058015,71.55746025,75.79426112,84.75696015,4.356398795,81.6762978,97.17350538,6.812413225,1.090160049,63.51605994,4.310472878,5.53937929,Master,Noisy
S0195,62.06885507,D,1,58.64663851,56.41572134,58.55309473,63.20345212,3.202641837,69.47047221,75.67642538,6.685226833,3.785237931,99.87522318,4.181152092,4.086353313,Master,Noisy
S0196,47.18006366,F,0,59.2065266,49.75882295,57.26393434,59.73529556,1.612578,72.18648553,69.46998066,5.906476783,4.936744242,83.63341309,4.632003365,4.974795631,Bachelor,Moderate
S0197,93.7455912,A,1,79.92756234,77.66603074,85.54812594,86.24609573,3.912465749,75.05715149,92.48438053,7.476263553,3.706676914,87.99291304,9.792913942,1,Master,Moderate
S0198,87.04823425,B,1,89.3410643,77.22166766,94.07869661,85.10948441,3.40100564,77.64644743,85.93106676,6.922295604,2.619477763,98.17588405,9.645181287,1,Bachelor,Moderate
S0199,90.60669687,A,1,88.78975333,80.87023922,84.925365,91.50715023,3.925002357,84.93091648,84.27788096,6.952750297,1.681252825,40.61810995,5.163566922,4.379441244,High School,Quiet
S0200,88.53401623,B,1,82.89315502,86.6952283,84.92841646,83.89220719,4.078986491,79.85234573,92.03760586,6.383553475,5.437815359,104.9888511,4.970034013,3.621739218,Bachelor,Quiet
S0201,82.15163278,B,1,75.31174054,79.24074133,70.45345687,76.63184095,4.901641471,80.78804363,93.10113378,6.673779183,3.353811962,93.50578238,5.443210519,4.633868092,Master,Noisy
S0202,54.59902292,D,1,44.62769807,46.75498588,37.72960725,50.98946558,3.29425312,61.91430677,81.67871493,7.12469916,5.390575985,81.96075527,7.093281964,3.962412284,Bachelor,Moderate
S0203,56.05144623,D,1,48.88957928,44.05469856,45.75599315,52.55203979,2.366564451,65.47016633,78.81271001,6.453816368,3.929260612,110.0761801,7.418227792,1.484628338,Master,Moderate
S0204,83.9306938,B,1,89.42048037,89.18192359,93.73244773,90.86409868,3.593858228,76.59332753,89.92209191,5.989097695,4.370960583,93.02757185,5.329560583,4.047767651,Master,Quiet
S0205,73.14920648,C,1,73.35359828,73.33558559,78.11922351,65.0791611,1.273762837,86.11898384,62.81354308,5.417151511,5.021305772,48.15299664,8.539736729,1.962809518,High School,Moderate
S0206,60.48193619,D,1,40.50583784,34.71401439,43.07126494,35.70560636,4.589589273,59.43170899,91.02185985,6.695873432,4.295777723,68.6770843,5.857319016,5.354771703,High School,Noisy
S0207,59.12365026,D,1,45.58093486,53.09792637,49.20641379,44.96739019,1.477524045,66.27840228,68.00317901,6.821952682,2.990274203,74.46385802,9.532787953,1,Master,Moderate
S0208,72.76658089,C,1,76.4925973,80.87940875,79.07348874,76.95945917,2.311371352,74.0658403,73.2106197,6.215097621,3.56816692,34.96958641,7.940336239,1.890879024,Bachelor,Quiet
S0209,42.6681567,F,0,40.27838711,39.17356624,37.07097914,34.62736849,4.262981523,61.67924307,81.02823723,7.090044944,5.015227623,115.9173762,6.618107166,3.665023656,High School,Noisy
S0210,58.0751122,D,1,48.84444283,48.97887202,51.00405555,60.90282621,3.389249513,57.9079976,87.80564426,7.473147129,2.868251482,41.57195347,8.73947201,1.158471599,High School,Noisy
S0211,77.16355279,C,1,70.18035842,71.22227245,74.18240604,77.76232869,2.574542081,77.3505184,75.62425664,7.103708875,2.940607284,92.77151405,8.907487756,1,Master,Moderate
S0212,82.27603483,B,1,78.05423587,67.84556153,81.82569252,81.06482748,2.893742638,77.24724751,84.94968261,8.238627948,1.47845058,75.56079325,5.742889634,4.758200376,Bachelor,Noisy
S0213,72.59566897,C,1,75.85786927,74.62198236,81.80243613,76.21805358,4.418189573,78.07488716,88.70554313,6.659391364,5.572922176,32.30690249,6.038287263,5.481049088,High School,Moderate
S0214,70.5879802,C,1,52.33481202,48.92489078,55.87633126,51.27376717,2.360017544,69.65727616,57.71665638,7.152017577,1.455181575,113.2272728,9.615730922,1,High School,Moderate
S0215,80.83287003,B,1,79.16985717,74.16175712,80.92709821,74.41026487,4.478598739,73.42222703,96.18140668,6.208076152,4.241045887,106.6653128,4.98844623,3.980447717,Bachelor,Quiet
S0216,51.87633654,D,1,53.04869981,51.64319835,58.399451,53.4361024,1.352537724,63.10189125,64.98319562,7.489199054,3.065972394,77.18321351,4.252902502,5.233970252,High School,Noisy
S0217,69.5385546,C,1,57.8969834,66.88541603,57.7643771,59.1857461,4.107193749,71.2351131,82.61857935,7.289754393,3.028096951,50.60481025,6.724331936,5.045581132,Bachelor,Moderate
S0218,93.01033215,A,1,81.05702728,84.26124159,76.64765403,74.8482244,4.390190532,91.01962101,89.00940759,6.765546129,4.397759183,40.94606016,8.807259401,2.102703139,Master,Moderate
S0219,76.4547942,C,1,75.72980945,72.8739145,74.91447463,77.40069153,1.727270611,77.17449305,81.04879483,7.1761105,1.335468663,62.70532315,8.630008638,2.010017981,High School,Moderate
S0220,78.68578276,C,1,86.70728758,89.57020148,82.98277435,85.93099233,2.721386129,86.30932438,75.68580822,7.113415109,3.968528915,52.98854529,9.517183773,1,Master,Noisy
S0221,71.25402549,C,1,76.16870908,83.16548626,72.7928177,66.62967129,1.661999099,77.54949719,70.27478587,6.164202879,4.86015893,75.60220809,7.199203986,2.139658902,Bachelor,Noisy
S0222,67.34254879,C,1,71.25697318,75.8801416,70.53437983,66.95504813,3.826416516,85.33971457,85.01086602,6.406687536,5.141063789,116.9768367,4.600388029,5.19904079,Master,Noisy
S0223,56.69797356,D,1,45.15211223,45.45026408,41.19001263,43.08408456,3.141391072,53.83994778,70.96239623,8.167676489,1.852651947,81.74581439,7.532133846,2.389943418,Master,Moderate
S0224,72.0971088,C,1,60.22436917,56.98968528,58.68456152,69.66280745,3.541293387,70.58528981,84.56164263,6.023454307,5.48709525,110.093795,8.670373686,1.87920063,Master,Noisy
S0225,47.04370527,F,0,54.58613022,58.07724679,45.11805689,57.36889585,1.785947868,59.16534494,66.53145588,5.929286234,4.280730459,88.57909537,4.559968722,6.948950173,Bachelor,Moderate
S0226,57.3179045,D,1,53.41943039,55.38685731,54.48589892,46.74202254,1.846983448,54.17685734,66.47044329,5.850944203,5.409274004,72.77218739,5.035944407,6.08239373,Bachelor,Noisy
S0227,77.24276937,C,1,93.51558051,97.99154661,93.52160789,95.94576196,1.165989302,88.24510052,61.08668884,7.469228338,3.426403586,106.9146806,4.073743967,4.506871677,Bachelor,Noisy
S0228,53.89737386,D,1,61.62037486,64.79623387,57.5349317,53.88385491,2.288270141,71.50767641,74.20404277,7.014315551,3.710166725,72.42312992,7.561915477,2.662079492,Bachelor,Moderate
S0229,95.1177195,A,1,89.06256053,94.31032411,92.35878888,94.4760158,3.238978645,83.10709558,81.6392017,6.257003895,5.595191385,108.1765353,9.320406352,1.416356993,Bachelor,Noisy
S0230,88.63678632,B,1,74.71262443,72.03644837,79.40047512,72.35700117,4.431739656,76.82534176,87.99736572,6.095588782,5.499547717,56.24190926,8.023979896,2.594880434,High School,Moderate
S0231,96.04626855,A,1,83.71462169,90.30159202,75.67682237,83.24644075,3.66770979,97.34880802,89.10802186,7.270438644,3.240804367,41.59317664,9.892240526,1,High School,Noisy
S0232,59.06731545,D,1,67.64504012,68.63303814,63.83141623,74.27402336,2.741585294,72.53164437,67.66899416,6.863828627,2.372063158,106.9783018,4.378201915,8.535907301,High School,Noisy
S0233,89.11795235,B,1,71.72971365,82.10601802,67.88400191,65.29389581,4.812480458,78.41547863,87.87301729,7.263077132,2.965852173,82.86736474,9.418006511,1,Master,Noisy
S0234,87.23843622,B,1,67.08847316,63.64253407,62.38895765,60.10288223,3.876980802,70.29741248,92.4657105,6.752726223,2.938821643,110.0183158,8.884409724,1,Master,Noisy
S0235,61.09307928,D,1,50.73836433,59.41818334,54.88573854,47.8203677,4.720660811,66.84534504,99.74170948,6.820869995,2.434334375,114.4044486,5.885449123,4.348145958,Bachelor,Quiet
S0236,87.24685623,B,1,79.73486634,80.72442026,78.76573565,84.92676059,3.110351893,78.67626479,80.81654211,6.978386876,2.342898022,34.82655513,9.841159311,2.275643744,Bachelor,Moderate
S0237,56.9958239,D,1,55.44247993,52.18538992,54.11990573,47.84574956,2.035617099,65.66864755,63.37892847,6.220701872,5.305314682,75.08723717,5.727626489,3.43617866,High School,Quiet
S0238,50.30417246,D,1,41.33737815,38.91794898,31.31806633,27.17660016,1.211306745,69.76318174,58.57351275,7.570792201,1.349309603,63.74680942,9.335828343,1,Bachelor,Noisy
S0239,84.26092707,B,1,75.50097627,73.89923973,78.67806643,73.24518198,3.904339406,83.63641295,87.72966032,6.801311124,4.38805591,86.32725574,9.284491462,1.792802211,Master,Noisy
S0240,54.71935031,D,1,49.74108737,51.8619171,43.54479539,52.49979137,1.485211992,65.55427692,56.87265008,5.596587277,1.864100257,101.4232077,8.5459457,1.436192145,Bachelor,Moderate
S0241,87.07313436,B,1,91.72522214,94.33939958,92.02488529,97.72653089,2.211100513,74.34155139,68.41586184,6.779415881,2.722529467,55.25311944,7.380822843,2.284573303,High School,Moderate
S0242,88.16110048,B,1,92.46607174,89.59757172,93.85295642,90.15026492,3.129883632,84.42798975,84.56048801,7.41190046,1.307715171,80.11185459,4.720016498,5.845616404,Bachelor,Moderate
S0243,95.68240017,A,1,90.31754146,90.1957685,97.12083444,88.26040843,3.257666351,98.67390855,89.71319033,8.047570564,2.349868184,93.78557219,7.191830407,3.080687583,Master,Moderate
S0244,75.81584536,C,1,60.35872851,71.07008031,53.81462652,66.12823219,3.402332788,69.02605592,81.92615412,6.007367089,4.842105356,42.09879746,6.140777534,4.889661252,High School,Noisy
S0245,40.07026183,F,0,40.85011391,49.48782976,25.75255313,31.50140541,1.665021321,65.94114481,70.43265499,6.453875322,5.425076623,103.2660215,8.753302199,2.53816669,Bachelor,Moderate
S0246,100,A,1,91.05752094,93.23913929,91.97676867,89.11491707,2.518949619,92.73847248,65.61919584,8.115224427,2.10763576,84.54986399,8.548775239,1.758227821,Master,Quiet
S0247,77.40959918,C,1,63.55012816,63.74014555,72.55268407,64.50224761,3.468776908,72.86988366,87.98502529,6.348193976,3.317739196,115.4583693,9.463675044,1,High School,Moderate
S0248,89.83400119,B,1,93.16601505,93.76617168,99.36074681,95.41210865,4.879275459,82.37389936,94.77301251,7.191501541,3.35162024,60.55760272,4.088980975,6.125130008,High School,Moderate
S0249,100,A,1,92.99909874,96.0666886,94.04739582,90.45006527,3.910524551,74.32298771,90.64197359,5.988501124,5.367876529,39.73313481,8.854619301,1.634511256,Master,Quiet
